Customer_ID,Age,Gender,Item_Purchased,Category,Season,Review_Rating
380,32,Male,Dress,Clothing,Summer,5
380,32,Male,Sandals,Outerwear,Winter,5
380,32,Male,Handbag,Accessories,Summer,5
380,32,Male,Jeans,Clothing,Spring,4
380,32,Male,Jacket,Clothing,Spring,4
380,32,Male,Boots,Accessories,Summer,5
380,32,Male,Sweater,Clothing,Spring,5
380,32,Male,Sunglasses,Accessories,Fall,5
380,32,Male,Shirt,Outerwear,Fall,4
380,32,Male,Jeans,Clothing,Spring,5
380,32,Male,Gloves,Outerwear,Spring,4
380,32,Male,Shirt,Outerwear,Summer,4
380,32,Male,T-shirt,Clothing,Winter,5
380,32,Male,Belt,Outerwear,Summer,4
380,32,Male,Sandals,Outerwear,Spring,5
380,32,Male,Sneakers,Footwear,Fall,4
380,32,Male,Shoes,Footwear,Spring,5
380,32,Male,T-shirt,Clothing,Spring,4
380,32,Male,Sneakers,Footwear,Winter,4
380,32,Male,Blouse,Clothing,Winter,5
380,32,Male,Backpack,Accessories,Spring,4
380,32,Male,Shoes,Footwear,Summer,5
380,32,Male,Jacket,Clothing,Winter,5
380,32,Male,Shirt,Outerwear,Spring,5
380,32,Male,Jewelry,Accessories,Summer,4
380,32,Male,Shorts,Outerwear,Fall,4
380,32,Male,Coat,Outerwear,Summer,5
380,32,Male,Coat,Outerwear,Winter,5
380,32,Male,Jewelry,Accessories,Winter,5
380,32,Male,Sweater,Clothing,Fall,4
380,32,Male,Sandals,Outerwear,Spring,4
380,32,Male,Dress,Clothing,Fall,4
380,32,Male,Sandals,Outerwear,Summer,5
380,32,Male,T-shirt,Clothing,Winter,4
380,32,Male,Boots,Accessories,Fall,5
380,32,Male,Skirt,Clothing,Winter,4
380,32,Male,Handbag,Accessories,Spring,5
380,32,Male,Skirt,Clothing,Winter,5
380,32,Male,Coat,Outerwear,Fall,5
380,32,Male,Pants,Clothing,Fall,4
380,32,Male,T-shirt,Clothing,Fall,5
380,32,Male,Jewelry,Accessories,Winter,5
380,32,Male,Handbag,Accessories,Fall,4
381,39,Male,Shorts,Outerwear,Spring,3
381,39,Male,Jewelry,Accessories,Spring,4
381,39,Male,Sweater,Clothing,Winter,3
381,39,Male,Hat,Accessories,Winter,3
381,39,Male,Blouse,Clothing,Winter,4
381,39,Male,Scarf,Accessories,Fall,3
381,39,Male,Pants,Clothing,Winter,3
381,39,Male,Sandals,Outerwear,Winter,4
381,39,Male,Belt,Outerwear,Fall,4
381,39,Male,Boots,Accessories,Winter,3
381,39,Male,Jeans,Clothing,Winter,2
381,39,Male,Jewelry,Accessories,Winter,3
381,39,Male,Backpack,Accessories,Spring,3
381,39,Male,Handbag,Accessories,Winter,3
381,39,Male,Backpack,Accessories,Spring,4
381,39,Male,Backpack,Accessories,Fall,3
381,39,Male,Hoodie,Clothing,Winter,3
381,39,Male,Boots,Accessories,Spring,3
381,39,Male,Dress,Clothing,Summer,2
381,39,Male,Jacket,Clothing,Fall,3
382,66,Male,Backpack,Accessories,Winter,3
382,66,Male,Jewelry,Accessories,Winter,3
382,66,Male,Scarf,Accessories,Summer,2
382,66,Male,Skirt,Clothing,Fall,4
383,28,Female,Boots,Accessories,Spring,4
383,28,Female,Jeans,Clothing,Summer,3
383,28,Female,T-shirt,Clothing,Spring,3
383,28,Female,Socks,Clothing,Spring,3
383,28,Female,Jeans,Clothing,Winter,3
383,28,Female,Shorts,Outerwear,Fall,3
383,28,Female,Backpack,Accessories,Summer,4
383,28,Female,Gloves,Outerwear,Fall,3
383,28,Female,Backpack,Accessories,Winter,3
383,28,Female,Shoes,Footwear,Summer,4
383,28,Female,Gloves,Outerwear,Summer,3
383,28,Female,Dress,Clothing,Summer,3
383,28,Female,Gloves,Outerwear,Spring,3
383,28,Female,Scarf,Accessories,Winter,3
383,28,Female,Backpack,Accessories,Summer,2
383,28,Female,Jewelry,Accessories,Fall,3
383,28,Female,Backpack,Accessories,Summer,4
383,28,Female,Coat,Outerwear,Spring,2
383,28,Female,Shoes,Footwear,Summer,3
383,28,Female,Scarf,Accessories,Spring,3
383,28,Female,Jewelry,Accessories,Winter,3
383,28,Female,Jeans,Clothing,Fall,3
383,28,Female,Sweater,Clothing,Winter,4
383,28,Female,Jeans,Clothing,Winter,4
383,28,Female,Coat,Outerwear,Spring,3
383,28,Female,Skirt,Clothing,Winter,4
383,28,Female,Jeans,Clothing,Winter,3
383,28,Female,Socks,Clothing,Winter,4
383,28,Female,T-shirt,Clothing,Summer,3
383,28,Female,Skirt,Clothing,Summer,3
383,28,Female,Handbag,Accessories,Winter,2
383,28,Female,Handbag,Accessories,Fall,3
383,28,Female,T-shirt,Clothing,Winter,3
383,28,Female,Jewelry,Accessories,Winter,4
383,28,Female,Shirt,Outerwear,Summer,2
383,28,Female,Shirt,Outerwear,Fall,3
383,28,Female,Dress,Clothing,Summer,3
383,28,Female,Sandals,Outerwear,Fall,3
383,28,Female,Backpack,Accessories,Summer,3
383,28,Female,Handbag,Accessories,Winter,4
383,28,Female,Handbag,Accessories,Fall,3
383,28,Female,T-shirt,Clothing,Fall,3
383,28,Female,Dress,Clothing,Spring,3
383,28,Female,Pants,Clothing,Spring,3
383,28,Female,Jewelry,Accessories,Spring,4
383,28,Female,Handbag,Accessories,Winter,2
383,28,Female,Skirt,Clothing,Spring,3
383,28,Female,Sneakers,Footwear,Spring,3
384,50,Male,Sunglasses,Accessories,Fall,3
384,50,Male,Sneakers,Footwear,Winter,3
384,50,Male,Gloves,Outerwear,Winter,3
384,50,Male,Gloves,Outerwear,Fall,3
384,50,Male,Shirt,Outerwear,Summer,2
384,50,Male,Socks,Clothing,Winter,3
384,50,Male,Belt,Outerwear,Winter,3
385,70,Female,Sweater,Clothing,Fall,4
385,70,Female,Sneakers,Footwear,Summer,4
385,70,Female,Dress,Clothing,Spring,5
385,70,Female,Skirt,Clothing,Summer,4
385,70,Female,Backpack,Accessories,Summer,4
385,70,Female,Dress,Clothing,Summer,4
385,70,Female,Hoodie,Clothing,Spring,5
386,67,Female,Jewelry,Accessories,Winter,2
386,67,Female,Shorts,Outerwear,Fall,3
386,67,Female,Blouse,Clothing,Spring,3
386,67,Female,Sandals,Outerwear,Summer,2
386,67,Female,Sweater,Clothing,Summer,3
386,67,Female,Shoes,Footwear,Spring,4
386,67,Female,Dress,Clothing,Winter,3
386,67,Female,Coat,Outerwear,Winter,3
386,67,Female,Socks,Clothing,Summer,3
386,67,Female,Shoes,Footwear,Summer,2
386,67,Female,Backpack,Accessories,Fall,3
386,67,Female,Pants,Clothing,Summer,3
386,67,Female,Sandals,Outerwear,Summer,2
387,64,Male,Hat,Accessories,Summer,4
387,64,Male,T-shirt,Clothing,Spring,3
387,64,Male,Boots,Accessories,Summer,4
387,64,Male,Skirt,Clothing,Spring,2
387,64,Male,Sweater,Clothing,Winter,4
387,64,Male,Blouse,Clothing,Winter,3
387,64,Male,Shoes,Footwear,Winter,3
387,64,Male,Coat,Outerwear,Winter,3
387,64,Male,Hat,Accessories,Spring,4
387,64,Male,Jewelry,Accessories,Summer,4
387,64,Male,Hoodie,Clothing,Fall,3
387,64,Male,Dress,Clothing,Summer,3
387,64,Male,Socks,Clothing,Spring,4
387,64,Male,Blouse,Clothing,Winter,4
387,64,Male,Shoes,Footwear,Fall,4
387,64,Male,Sweater,Clothing,Summer,3
387,64,Male,Jewelry,Accessories,Spring,3
387,64,Male,Jeans,Clothing,Winter,4
387,64,Male,Jacket,Clothing,Winter,3
387,64,Male,Jewelry,Accessories,Summer,4
387,64,Male,Shorts,Outerwear,Summer,4
387,64,Male,Coat,Outerwear,Spring,3
387,64,Male,Gloves,Outerwear,Fall,3
387,64,Male,Sweater,Clothing,Winter,3
387,64,Male,Jeans,Clothing,Fall,4
387,64,Male,Dress,Clothing,Summer,4
387,64,Male,Hoodie,Clothing,Spring,3
387,64,Male,Shoes,Footwear,Fall,3
387,64,Male,Blouse,Clothing,Spring,3
387,64,Male,Dress,Clothing,Summer,3
387,64,Male,Sandals,Outerwear,Summer,4
387,64,Male,Sunglasses,Accessories,Winter,4
387,64,Male,Hoodie,Clothing,Fall,3
387,64,Male,Shoes,Footwear,Winter,4
387,64,Male,Coat,Outerwear,Winter,4
387,64,Male,Sunglasses,Accessories,Spring,3
387,64,Male,Boots,Accessories,Winter,3
387,64,Male,Boots,Accessories,Spring,3
387,64,Male,Pants,Clothing,Fall,3
387,64,Male,Scarf,Accessories,Fall,3
387,64,Male,Sunglasses,Accessories,Spring,4
388,45,Male,Scarf,Accessories,Fall,4
388,45,Male,Skirt,Clothing,Summer,5
388,45,Male,Pants,Clothing,Summer,4
388,45,Male,Jacket,Clothing,Fall,5
388,45,Male,Sunglasses,Accessories,Summer,5
388,45,Male,Hat,Accessories,Fall,5
388,45,Male,Blouse,Clothing,Summer,5
388,45,Male,Jacket,Clothing,Summer,4
388,45,Male,Gloves,Outerwear,Fall,5
388,45,Male,Jeans,Clothing,Summer,5
388,45,Male,Sunglasses,Accessories,Spring,4
388,45,Male,T-shirt,Clothing,Winter,5
388,45,Male,Shorts,Outerwear,Fall,4
388,45,Male,Sneakers,Footwear,Winter,4
388,45,Male,Sandals,Outerwear,Spring,5
388,45,Male,Belt,Outerwear,Spring,5
388,45,Male,Sneakers,Footwear,Spring,5
388,45,Male,Socks,Clothing,Summer,4
388,45,Male,Belt,Outerwear,Winter,5
388,45,Male,Jeans,Clothing,Fall,5
388,45,Male,Boots,Accessories,Summer,4
388,45,Male,Jeans,Clothing,Fall,5
388,45,Male,Pants,Clothing,Fall,5
388,45,Male,Belt,Outerwear,Fall,5
388,45,Male,Belt,Outerwear,Winter,4
388,45,Male,Belt,Outerwear,Fall,4
388,45,Male,Sunglasses,Accessories,Spring,5
388,45,Male,Gloves,Outerwear,Fall,5
388,45,Male,Hoodie,Clothing,Fall,4
388,45,Male,Sneakers,Footwear,Spring,5
388,45,Male,Blouse,Clothing,Winter,4
388,45,Male,Jeans,Clothing,Spring,5
388,45,Male,Shoes,Footwear,Winter,4
388,45,Male,Shoes,Footwear,Spring,5
388,45,Male,Dress,Clothing,Fall,5
388,45,Male,Coat,Outerwear,Summer,5
388,45,Male,Jeans,Clothing,Summer,5
388,45,Male,Jacket,Clothing,Fall,5
388,45,Male,Dress,Clothing,Fall,4
389,22,Female,Handbag,Accessories,Summer,3
389,22,Female,Gloves,Outerwear,Spring,4
389,22,Female,Backpack,Accessories,Spring,3
389,22,Female,Skirt,Clothing,Fall,2
389,22,Female,Backpack,Accessories,Spring,3
389,22,Female,Handbag,Accessories,Fall,3
389,22,Female,Dress,Clothing,Fall,3
389,22,Female,Sweater,Clothing,Spring,3
389,22,Female,Jacket,Clothing,Fall,3
389,22,Female,Sunglasses,Accessories,Spring,3
389,22,Female,Sandals,Outerwear,Fall,2
390,27,Male,Sneakers,Footwear,Summer,4
390,27,Male,Gloves,Outerwear,Summer,4
390,27,Male,Jacket,Clothing,Spring,5
390,27,Male,Scarf,Accessories,Summer,4
390,27,Male,Skirt,Clothing,Spring,5
390,27,Male,T-shirt,Clothing,Winter,4
390,27,Male,Sunglasses,Accessories,Winter,5
390,27,Male,Hoodie,Clothing,Summer,4
390,27,Male,Pants,Clothing,Fall,4
390,27,Male,Pants,Clothing,Winter,3
390,27,Male,Jeans,Clothing,Summer,4
390,27,Male,Skirt,Clothing,Spring,4
390,27,Male,Pants,Clothing,Fall,4
390,27,Male,Belt,Outerwear,Summer,5
390,27,Male,Sunglasses,Accessories,Spring,4
390,27,Male,Shorts,Outerwear,Summer,4
390,27,Male,Shirt,Outerwear,Spring,4
390,27,Male,Jacket,Clothing,Fall,5
390,27,Male,Boots,Accessories,Spring,4
390,27,Male,Socks,Clothing,Winter,4
390,27,Male,Gloves,Outerwear,Fall,4
390,27,Male,Pants,Clothing,Spring,4
390,27,Male,Shoes,Footwear,Winter,4
390,27,Male,Belt,Outerwear,Winter,4
390,27,Male,Sandals,Outerwear,Spring,3
390,27,Male,Gloves,Outerwear,Fall,4
390,27,Male,Shoes,Footwear,Summer,5
390,27,Male,Blouse,Clothing,Summer,5
390,27,Male,Hat,Accessories,Fall,4
391,25,Female,Shorts,Outerwear,Summer,3
391,25,Female,Boots,Accessories,Fall,3
391,25,Female,Coat,Outerwear,Fall,4
391,25,Female,Shirt,Outerwear,Summer,3
391,25,Female,Hoodie,Clothing,Winter,3
391,25,Female,Sweater,Clothing,Fall,5
391,25,Female,Hoodie,Clothing,Summer,3
391,25,Female,Belt,Outerwear,Winter,3
391,25,Female,Scarf,Accessories,Spring,4
391,25,Female,Jacket,Clothing,Summer,4
391,25,Female,Jewelry,Accessories,Winter,3
391,25,Female,Sneakers,Footwear,Fall,3
391,25,Female,Sneakers,Footwear,Spring,3
391,25,Female,Gloves,Outerwear,Winter,3
391,25,Female,Sunglasses,Accessories,Summer,3
391,25,Female,Belt,Outerwear,Winter,3
391,25,Female,Backpack,Accessories,Fall,3
391,25,Female,Jacket,Clothing,Summer,3
391,25,Female,Dress,Clothing,Summer,4
391,25,Female,Handbag,Accessories,Summer,3
392,37,Male,Pants,Clothing,Winter,4
392,37,Male,Scarf,Accessories,Winter,5
392,37,Male,Backpack,Accessories,Winter,5
392,37,Male,Dress,Clothing,Winter,5
392,37,Male,Handbag,Accessories,Fall,5
392,37,Male,Coat,Outerwear,Spring,5
392,37,Male,Pants,Clothing,Winter,5
392,37,Male,Sweater,Clothing,Winter,4
392,37,Male,Shorts,Outerwear,Fall,5
392,37,Male,Blouse,Clothing,Summer,5
392,37,Male,Shirt,Outerwear,Winter,4
392,37,Male,Handbag,Accessories,Fall,5
392,37,Male,Gloves,Outerwear,Summer,5
392,37,Male,Skirt,Clothing,Spring,5
392,37,Male,Sunglasses,Accessories,Winter,5
392,37,Male,Hoodie,Clothing,Winter,5
392,37,Male,Sweater,Clothing,Spring,5
392,37,Male,Hat,Accessories,Winter,4
392,37,Male,Coat,Outerwear,Summer,5
392,37,Male,Sandals,Outerwear,Spring,4
392,37,Male,Dress,Clothing,Summer,5
392,37,Male,Blouse,Clothing,Spring,5
392,37,Male,Shorts,Outerwear,Fall,5
392,37,Male,Sunglasses,Accessories,Fall,5
392,37,Male,Skirt,Clothing,Fall,5
392,37,Male,Handbag,Accessories,Fall,5
393,26,Male,Shorts,Outerwear,Fall,3
393,26,Male,Coat,Outerwear,Fall,3
393,26,Male,Skirt,Clothing,Winter,3
393,26,Male,Shorts,Outerwear,Summer,4
393,26,Male,Pants,Clothing,Summer,4
393,26,Male,Shoes,Footwear,Summer,4
393,26,Male,Belt,Outerwear,Spring,3
393,26,Male,Gloves,Outerwear,Summer,4
393,26,Male,Boots,Accessories,Fall,3
393,26,Male,Blouse,Clothing,Fall,4
393,26,Male,Sunglasses,Accessories,Winter,2
393,26,Male,Scarf,Accessories,Fall,3
393,26,Male,T-shirt,Clothing,Summer,2
393,26,Male,Sandals,Outerwear,Summer,4
393,26,Male,Belt,Outerwear,Spring,4
393,26,Male,Jeans,Clothing,Spring,4
393,26,Male,Socks,Clothing,Spring,3
393,26,Male,Hoodie,Clothing,Fall,4
393,26,Male,Belt,Outerwear,Winter,3
393,26,Male,Hoodie,Clothing,Winter,3
393,26,Male,Backpack,Accessories,Summer,3
393,26,Male,Gloves,Outerwear,Fall,3
393,26,Male,Socks,Clothing,Winter,2
393,26,Male,Backpack,Accessories,Winter,4
393,26,Male,Belt,Outerwear,Summer,3
393,26,Male,Blouse,Clothing,Winter,3
393,26,Male,Blouse,Clothing,Winter,5
393,26,Male,Backpack,Accessories,Winter,3
393,26,Male,Scarf,Accessories,Spring,3
393,26,Male,Belt,Outerwear,Winter,3
393,26,Male,Sunglasses,Accessories,Spring,3
393,26,Male,Coat,Outerwear,Spring,4
393,26,Male,T-shirt,Clothing,Spring,3
393,26,Male,Shorts,Outerwear,Spring,3
393,26,Male,Blouse,Clothing,Winter,3
393,26,Male,Hoodie,Clothing,Fall,3
393,26,Male,T-shirt,Clothing,Winter,2
393,26,Male,Scarf,Accessories,Winter,3
393,26,Male,Skirt,Clothing,Spring,3
394,33,Male,Shoes,Footwear,Fall,4
394,33,Male,T-shirt,Clothing,Spring,4
394,33,Male,Gloves,Outerwear,Winter,5
394,33,Male,Sandals,Outerwear,Summer,4
394,33,Male,Shoes,Footwear,Spring,5
394,33,Male,Blouse,Clothing,Winter,4
394,33,Male,Scarf,Accessories,Winter,4
395,43,Male,Backpack,Accessories,Winter,5
395,43,Male,Dress,Clothing,Fall,4
395,43,Male,Hat,Accessories,Winter,5
395,43,Male,Skirt,Clothing,Fall,5
395,43,Male,Scarf,Accessories,Spring,5
395,43,Male,Skirt,Clothing,Spring,5
395,43,Male,Backpack,Accessories,Fall,4
395,43,Male,Gloves,Outerwear,Fall,5
396,37,Male,Scarf,Accessories,Winter,5
396,37,Male,Sneakers,Footwear,Winter,5
396,37,Male,Boots,Accessories,Fall,5
397,46,Male,Shoes,Footwear,Spring,4
397,46,Male,Belt,Outerwear,Winter,4
397,46,Male,Dress,Clothing,Fall,4
397,46,Male,Belt,Outerwear,Fall,4
397,46,Male,Shorts,Outerwear,Fall,4
397,46,Male,Dress,Clothing,Winter,4
397,46,Male,T-shirt,Clothing,Winter,4
397,46,Male,Blouse,Clothing,Fall,4
397,46,Male,Blouse,Clothing,Spring,4
397,46,Male,Handbag,Accessories,Summer,4
397,46,Male,Shoes,Footwear,Fall,5
397,46,Male,Hoodie,Clothing,Winter,4
397,46,Male,Backpack,Accessories,Spring,5
397,46,Male,Sunglasses,Accessories,Fall,3
397,46,Male,Belt,Outerwear,Winter,4
397,46,Male,Belt,Outerwear,Winter,4
397,46,Male,Blouse,Clothing,Fall,4
397,46,Male,Sandals,Outerwear,Spring,5
397,46,Male,Hoodie,Clothing,Spring,4
397,46,Male,Sneakers,Footwear,Spring,4
397,46,Male,Coat,Outerwear,Spring,4
397,46,Male,Gloves,Outerwear,Spring,5
397,46,Male,Jeans,Clothing,Spring,5
397,46,Male,Shorts,Outerwear,Spring,4
397,46,Male,Shirt,Outerwear,Spring,4
398,22,Female,Sandals,Outerwear,Spring,3
398,22,Female,Jacket,Clothing,Winter,3
398,22,Female,Sandals,Outerwear,Fall,2
398,22,Female,Coat,Outerwear,Winter,3
398,22,Female,Hat,Accessories,Winter,4
398,22,Female,Sunglasses,Accessories,Fall,2
398,22,Female,Sneakers,Footwear,Summer,2
398,22,Female,Jewelry,Accessories,Fall,3
398,22,Female,Belt,Outerwear,Winter,4
398,22,Female,Handbag,Accessories,Fall,3
398,22,Female,Shoes,Footwear,Winter,3
398,22,Female,Shoes,Footwear,Fall,2
398,22,Female,Jewelry,Accessories,Winter,4
398,22,Female,Shorts,Outerwear,Winter,3
398,22,Female,Belt,Outerwear,Spring,3
398,22,Female,Sneakers,Footwear,Summer,2
398,22,Female,Sweater,Clothing,Summer,3
398,22,Female,Shoes,Footwear,Summer,3
398,22,Female,Sunglasses,Accessories,Summer,3
398,22,Female,Sunglasses,Accessories,Summer,3
398,22,Female,Dress,Clothing,Summer,2
398,22,Female,Hoodie,Clothing,Winter,3
398,22,Female,Belt,Outerwear,Fall,3
398,22,Female,Pants,Clothing,Summer,3
398,22,Female,Sneakers,Footwear,Winter,3
398,22,Female,Skirt,Clothing,Fall,3
398,22,Female,Hoodie,Clothing,Spring,3
399,20,Female,Boots,Accessories,Winter,5
399,20,Female,Backpack,Accessories,Winter,4
399,20,Female,Shoes,Footwear,Fall,4
399,20,Female,Jeans,Clothing,Summer,4
399,20,Female,Shoes,Footwear,Spring,5
399,20,Female,Jewelry,Accessories,Spring,4
399,20,Female,Handbag,Accessories,Summer,5
399,20,Female,Jewelry,Accessories,Winter,5
399,20,Female,Pants,Clothing,Winter,5
399,20,Female,Scarf,Accessories,Fall,4
399,20,Female,Handbag,Accessories,Winter,5
399,20,Female,T-shirt,Clothing,Winter,4
399,20,Female,Pants,Clothing,Fall,5
399,20,Female,Hat,Accessories,Spring,5
399,20,Female,Pants,Clothing,Winter,5
399,20,Female,Hat,Accessories,Spring,4
399,20,Female,Gloves,Outerwear,Summer,5
399,20,Female,Shoes,Footwear,Summer,5
399,20,Female,Jeans,Clothing,Spring,4
399,20,Female,Hat,Accessories,Fall,5
399,20,Female,Dress,Clothing,Spring,5
399,20,Female,Sandals,Outerwear,Summer,4
399,20,Female,Sandals,Outerwear,Summer,5
399,20,Female,Sandals,Outerwear,Winter,5
399,20,Female,Jeans,Clothing,Winter,5
399,20,Female,Handbag,Accessories,Fall,5
400,60,Female,Backpack,Accessories,Fall,4
400,60,Female,Socks,Clothing,Summer,3
400,60,Female,Shirt,Outerwear,Winter,4
400,60,Female,Jeans,Clothing,Summer,4
400,60,Female,Skirt,Clothing,Summer,4
400,60,Female,Hoodie,Clothing,Summer,4
400,60,Female,Jeans,Clothing,Spring,3
400,60,Female,Hoodie,Clothing,Summer,3
400,60,Female,Sandals,Outerwear,Summer,3
400,60,Female,Scarf,Accessories,Fall,4
400,60,Female,Blouse,Clothing,Fall,4
401,39,Female,Handbag,Accessories,Spring,5
401,39,Female,Hoodie,Clothing,Spring,5
401,39,Female,Skirt,Clothing,Fall,5
401,39,Female,Sunglasses,Accessories,Fall,4
401,39,Female,Socks,Clothing,Spring,4
401,39,Female,Sunglasses,Accessories,Summer,5
401,39,Female,Jewelry,Accessories,Winter,5
401,39,Female,T-shirt,Clothing,Winter,5
401,39,Female,Shorts,Outerwear,Summer,5
401,39,Female,Sandals,Outerwear,Fall,5
401,39,Female,Shoes,Footwear,Summer,5
401,39,Female,Sweater,Clothing,Summer,5
401,39,Female,Blouse,Clothing,Fall,5
401,39,Female,Boots,Accessories,Winter,5
401,39,Female,Gloves,Outerwear,Summer,5
402,43,Male,T-shirt,Clothing,Summer,5
402,43,Male,Blouse,Clothing,Summer,5
402,43,Male,T-shirt,Clothing,Winter,5
402,43,Male,Pants,Clothing,Fall,5
402,43,Male,Sandals,Outerwear,Spring,4
402,43,Male,Belt,Outerwear,Fall,4
402,43,Male,Hoodie,Clothing,Winter,5
402,43,Male,Hoodie,Clothing,Summer,5
402,43,Male,Pants,Clothing,Winter,5
402,43,Male,Blouse,Clothing,Fall,5
402,43,Male,Sneakers,Footwear,Winter,5
402,43,Male,Jeans,Clothing,Summer,5
402,43,Male,Boots,Accessories,Spring,5
402,43,Male,T-shirt,Clothing,Fall,5
402,43,Male,Sunglasses,Accessories,Fall,5
402,43,Male,Shorts,Outerwear,Summer,5
402,43,Male,Backpack,Accessories,Summer,5
402,43,Male,Sweater,Clothing,Spring,5
402,43,Male,Dress,Clothing,Spring,4
402,43,Male,Coat,Outerwear,Winter,5
402,43,Male,Hoodie,Clothing,Winter,4
402,43,Male,Jeans,Clothing,Summer,4
403,31,Female,Coat,Outerwear,Summer,4
403,31,Female,Sneakers,Footwear,Spring,3
403,31,Female,Jacket,Clothing,Fall,4
403,31,Female,Shorts,Outerwear,Fall,3
403,31,Female,Sneakers,Footwear,Spring,2
403,31,Female,Shirt,Outerwear,Winter,3
403,31,Female,Jeans,Clothing,Spring,2
403,31,Female,Jeans,Clothing,Spring,3
403,31,Female,Jewelry,Accessories,Winter,3
403,31,Female,Hoodie,Clothing,Winter,3
403,31,Female,Shoes,Footwear,Summer,2
403,31,Female,Backpack,Accessories,Spring,3
403,31,Female,Boots,Accessories,Summer,3
403,31,Female,Boots,Accessories,Winter,3
403,31,Female,Sunglasses,Accessories,Summer,4
403,31,Female,Shorts,Outerwear,Fall,3
403,31,Female,Belt,Outerwear,Spring,3
403,31,Female,Sunglasses,Accessories,Winter,3
403,31,Female,Dress,Clothing,Spring,3
403,31,Female,T-shirt,Clothing,Spring,3
403,31,Female,Backpack,Accessories,Winter,3
403,31,Female,Scarf,Accessories,Fall,3
403,31,Female,Jewelry,Accessories,Spring,4
403,31,Female,Hat,Accessories,Fall,3
403,31,Female,Backpack,Accessories,Fall,3
403,31,Female,Boots,Accessories,Summer,3
403,31,Female,Jewelry,Accessories,Summer,4
404,19,Female,Shirt,Outerwear,Spring,5
404,19,Female,Belt,Outerwear,Summer,5
404,19,Female,Backpack,Accessories,Summer,3
404,19,Female,Hat,Accessories,Fall,4
404,19,Female,Belt,Outerwear,Spring,4
404,19,Female,Sweater,Clothing,Summer,5
404,19,Female,Skirt,Clothing,Winter,5
404,19,Female,Backpack,Accessories,Summer,5
404,19,Female,Sandals,Outerwear,Winter,5
404,19,Female,Hoodie,Clothing,Fall,5
404,19,Female,Shirt,Outerwear,Winter,5
404,19,Female,Backpack,Accessories,Summer,4
404,19,Female,Sneakers,Footwear,Winter,4
405,35,Male,Shoes,Footwear,Fall,4
405,35,Male,Handbag,Accessories,Fall,5
405,35,Male,Scarf,Accessories,Summer,4
405,35,Male,Blouse,Clothing,Summer,5
405,35,Male,T-shirt,Clothing,Spring,5
405,35,Male,Scarf,Accessories,Spring,4
405,35,Male,Gloves,Outerwear,Fall,5
405,35,Male,Belt,Outerwear,Winter,5
405,35,Male,T-shirt,Clothing,Winter,5
405,35,Male,Handbag,Accessories,Winter,4
405,35,Male,Shoes,Footwear,Winter,5
405,35,Male,Backpack,Accessories,Summer,5
406,41,Female,Scarf,Accessories,Summer,3
406,41,Female,Dress,Clothing,Winter,5
406,41,Female,Jeans,Clothing,Summer,4
406,41,Female,Dress,Clothing,Spring,4
406,41,Female,Pants,Clothing,Summer,4
406,41,Female,Handbag,Accessories,Summer,3
406,41,Female,Handbag,Accessories,Summer,3
406,41,Female,Jewelry,Accessories,Winter,4
406,41,Female,Jewelry,Accessories,Fall,3
406,41,Female,Socks,Clothing,Spring,4
406,41,Female,Shoes,Footwear,Winter,4
406,41,Female,Sunglasses,Accessories,Summer,5
406,41,Female,Boots,Accessories,Winter,4
406,41,Female,Hoodie,Clothing,Winter,3
406,41,Female,Coat,Outerwear,Summer,5
406,41,Female,Sneakers,Footwear,Winter,4
407,52,Female,Coat,Outerwear,Winter,4
407,52,Female,Skirt,Clothing,Winter,4
407,52,Female,Gloves,Outerwear,Spring,5
407,52,Female,Backpack,Accessories,Winter,5
407,52,Female,Backpack,Accessories,Spring,4
407,52,Female,Gloves,Outerwear,Spring,5
407,52,Female,Hoodie,Clothing,Spring,5
407,52,Female,Jacket,Clothing,Winter,4
407,52,Female,Sneakers,Footwear,Winter,5
407,52,Female,Shirt,Outerwear,Fall,5
407,52,Female,Shirt,Outerwear,Fall,5
407,52,Female,Sneakers,Footwear,Winter,4
407,52,Female,Coat,Outerwear,Summer,4
407,52,Female,Belt,Outerwear,Fall,4
408,45,Female,Backpack,Accessories,Summer,3
408,45,Female,Shoes,Footwear,Summer,3
408,45,Female,Sunglasses,Accessories,Winter,4
408,45,Female,Belt,Outerwear,Fall,3
408,45,Female,Gloves,Outerwear,Fall,3
408,45,Female,Hoodie,Clothing,Spring,3
409,34,Male,Shoes,Footwear,Fall,4
409,34,Male,Coat,Outerwear,Winter,4
409,34,Male,Dress,Clothing,Spring,4
409,34,Male,Jewelry,Accessories,Fall,3
409,34,Male,Jacket,Clothing,Winter,3
409,34,Male,Shorts,Outerwear,Summer,4
409,34,Male,Handbag,Accessories,Winter,4
409,34,Male,Blouse,Clothing,Fall,3
409,34,Male,Hoodie,Clothing,Fall,3
409,34,Male,Socks,Clothing,Winter,3
409,34,Male,Sunglasses,Accessories,Winter,3
409,34,Male,Belt,Outerwear,Fall,4
409,34,Male,Sandals,Outerwear,Spring,4
409,34,Male,Skirt,Clothing,Winter,3
409,34,Male,Boots,Accessories,Fall,4
409,34,Male,Belt,Outerwear,Summer,3
409,34,Male,Dress,Clothing,Spring,4
409,34,Male,Socks,Clothing,Summer,4
409,34,Male,Dress,Clothing,Summer,3
409,34,Male,Sandals,Outerwear,Fall,4
409,34,Male,Backpack,Accessories,Summer,3
